date,요일,토마토_거래량(kg),토마토_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2018-12-07,금요일,195994.0,2178.0,98.988,1792.41,1465.39,1351.26,991.73,0.5,5.2,-3.2,9.0,0.0,8.4
2018-12-08,토요일,149113.6,2006.0,98.988,1790.66,1461.3,1348.62,990.68,-1.9,3.0,-5.4,2.5,0.0,8.4
2018-12-09,일요일,0.0,0.0,98.988,1789.16,1459.79,1347.13,989.87,-0.5,4.9,-4.1,5.1,0.0,9.0
2018-12-10,월요일,228744.8,2124.0,98.988,1787.75,1456.49,1344.98,989.0,4.0,10.7,-2.4,0.9,0.0,13.1
2018-12-11,화요일,167798.2,2119.0,98.988,1787.03,1451.67,1341.17,987.81,5.8,8.3,3.0,9.1,2.8,5.300000000000001
2018-12-12,수요일,145281.2,2148.0,98.988,1785.46,1447.47,1337.82,986.09,2.9,7.2,0.5,0.0,0.0,6.7
2018-12-13,목요일,137874.8,2181.0,98.988,1781.41,1443.21,1334.32,984.91,3.2,8.1,-1.5,1.0,0.0,9.6
2018-12-14,금요일,188149.8,2181.0,98.988,1779.75,1439.29,1331.38,983.7,1.2,6.2,-2.2,0.0,0.0,8.4
2018-12-15,토요일,145718.5,2153.0,98.988,1777.29,1435.85,1328.46,982.48,4.0,10.4,-1.5,1.9,0.0,11.9
2018-12-16,일요일,0.0,0.0,98.988,1775.57,1434.31,1326.72,981.75,4.7,8.7,3.3,7.0,4.4,5.4
2018-12-17,월요일,185456.6,2333.0,98.988,1774.36,1431.21,1324.8,980.93,5.9,9.4,3.1,1.0,0.0,6.300000000000001
2018-12-18,화요일,197730.6,2274.0,98.988,1770.19,1426.88,1320.94,979.4,5.6,9.7,1.8,0.6,0.0,7.899999999999999
2018-12-19,수요일,148023.1,2233.0,98.988,1768.69,1422.55,1316.95,977.32,9.6,13.7,5.2,3.8,0.0,8.5
2018-12-20,목요일,117982.0,2357.0,98.988,1766.57,1417.46,1312.44,975.64,10.3,12.2,8.3,6.9,0.0,3.899999999999999
2018-12-21,금요일,213912.6,2362.0,98.988,1762.96,1412.04,1307.64,973.77,11.9,17.2,8.0,1.8,0.0,9.2
2018-12-22,토요일,128427.0,2293.0,98.988,1760.57,1407.88,1303.52,971.97,12.5,17.6,9.4,3.8,0.0,8.200000000000001
2018-12-23,일요일,0.0,0.0,98.988,1757.98,1405.51,1301.33,970.99,8.8,13.3,3.9,4.5,3.6,9.4
2018-12-24,월요일,234811.4,2338.0,98.988,1755.53,1401.56,1297.98,969.49,3.9,8.2,0.9,1.6,0.0,7.299999999999999
2018-12-25,화요일,181339.2,2279.0,98.988,1751.49,1397.44,1293.97,967.63,5.0,9.9,0.2,6.3,0.0,9.7
2018-12-26,수요일,137357.0,2234.0,98.988,1747.06,1393.36,1290.33,965.98,6.9,11.0,3.8,8.5,0.0,7.2
2018-12-27,목요일,155114.6,2181.0,98.988,1745.44,1389.05,1286.17,963.77,0.5,4.9,-4.7,2.8,0.0,9.6
2018-12-28,금요일,245451.2,1888.0,98.988,1742.63,1385.9,1283.1,962.28,-3.5,1.2,-7.1,0.0,0.0,8.299999999999999
2018-12-29,토요일,153977.6,1880.0,98.988,1740.74,1383.03,1280.12,960.67,-2.2,2.1,-5.5,0.0,0.0,7.6
2018-12-30,일요일,0.0,0.0,98.988,1739.19,1381.66,1278.74,959.85,-0.7,5.6,-5.2,2.6,0.0,10.8
2018-12-31,월요일,240068.6,1929.0,98.988,1737.6,1379.77,1277.23,958.98,3.9,10.6,-0.1,6.1,0.0,10.7
2019-01-01,화요일,0.0,0.0,98.884,1734.39,1375.08,1272.42,956.95,1.0,5.5,-1.9,0.4,0.0,7.4
2019-01-02,수요일,21914.0,2081.0,98.884,1732.04,1371.58,1269.2,955.39,1.2,6.4,-2.5,0.0,0.0,8.9
2019-01-03,목요일,274158.7,2116.0,98.884,1729.96,1367.67,1265.31,953.18,3.0,8.4,-1.7,0.0,0.0,10.1
2019-01-04,금요일,249939.2,1915.0,98.884,1726.11,1363.93,1261.82,951.2,5.0,8.2,1.4,5.4,0.0,6.799999999999999
2019-01-05,토요일,157497.8,1983.0,98.884,1725.01,1361.02,1258.88,949.56,5.5,10.7,2.2,4.6,0.0,8.5
2019-01-06,일요일,0.0,0.0,98.884,1724.12,1359.6,1257.43,948.84,4.4,10.7,1.3,4.3,0.0,9.4
2019-01-07,월요일,227949.2,2061.0,98.884,1723.07,1357.21,1255.3,947.55,4.4,9.5,0.7,2.9,0.0,8.8
2019-01-08,화요일,163272.2,1991.0,98.884,1721.28,1354.46,1252.58,945.99,3.2,8.2,-0.7,3.6,0.0,8.899999999999999
2019-01-09,수요일,150659.0,1948.0,98.884,1719.06,1352.61,1250.76,944.67,2.3,7.6,-2.6,5.3,0.0,10.2
2019-01-10,목요일,155411.8,2076.0,98.884,1719.78,1351.2,1249.46,943.71,4.8,9.0,2.5,4.8,0.0,6.5
2019-01-11,금요일,220377.2,2012.0,98.884,1718.32,1350.06,1248.49,942.83,6.2,12.2,0.4,5.0,0.0,11.8
2019-01-12,토요일,161625.0,1748.0,98.884,1717.68,1349.44,1247.73,942.26,6.2,8.3,4.7,8.9,0.7,3.6000000000000005
2019-01-13,일요일,0.0,0.0,98.884,1715.53,1349.16,1247.24,941.81,6.8,12.5,3.2,2.6,0.0,9.3
2019-01-14,월요일,215593.0,2128.0,98.884,1714.15,1348.54,1246.92,941.62,7.3,13.5,2.4,3.0,0.0,11.1
2019-01-15,화요일,163907.4,2126.0,98.884,1713.31,1347.96,1246.19,941.02,5.6,10.4,1.4,6.0,0.0,9.0
2019-01-16,수요일,178731.2,1979.0,98.884,1711.94,1347.39,1245.63,940.69,0.0,5.6,-4.4,1.5,0.0,10.0
2019-01-17,목요일,143667.8,2197.0,98.884,1711.88,1346.77,1245.01,940.17,2.4,7.6,-2.0,0.9,0.0,9.6
2019-01-18,금요일,205227.2,2283.0,98.884,1710.62,1346.19,1244.52,939.86,5.5,10.8,1.1,2.1,0.0,9.7
2019-01-19,토요일,171365.0,2236.0,98.884,1710.69,1345.82,1244.19,939.4,7.5,12.2,4.2,8.0,0.5,7.999999999999999
2019-01-20,일요일,0.0,0.0,98.884,1709.62,1345.6,1243.97,939.27,5.5,10.6,0.5,2.0,0.2,10.1
2019-01-21,월요일,229884.4,2275.0,98.884,1709.62,1345.57,1244.06,939.13,2.8,7.9,-2.3,0.0,0.0,10.2
2019-01-22,화요일,155134.6,2193.0,98.884,1709.22,1345.59,1243.88,938.82,5.5,10.6,0.9,0.0,0.0,9.7
2019-01-23,수요일,159409.2,2142.0,98.884,1712.8,1345.48,1243.78,938.67,6.5,10.7,2.1,0.0,0.0,8.6
2019-01-24,목요일,119449.2,2308.0,98.884,1713.15,1345.35,1243.69,938.4,5.7,11.6,1.5,0.0,0.0,10.1
2019-01-25,금요일,210539.8,2343.0,98.884,1712.7,1345.27,1243.58,938.18,4.2,7.9,-0.1,4.8,0.0,8.0
2019-01-26,토요일,167190.8,2233.0,98.884,1709.51,1344.93,1243.33,937.86,1.0,6.3,-2.6,0.0,0.0,8.9
2019-01-27,일요일,305.0,1707.0,98.884,1708.81,1344.94,1243.22,937.64,3.9,9.0,-0.7,0.3,0.0,9.7
2019-01-28,월요일,239459.4,2350.0,98.884,1707.86,1344.93,1243.41,937.51,5.3,10.9,2.0,2.8,0.0,8.9
2019-01-29,화요일,152976.8,2356.0,98.884,1707.49,1344.76,1243.41,937.34,5.2,11.4,-0.6,0.8,0.0,12.0
2019-01-30,수요일,165150.0,2358.0,98.884,1706.76,1344.49,1243.27,937.37,8.6,13.7,5.4,7.6,0.0,8.299999999999999
2019-01-31,목요일,153423.0,2384.0,98.884,1705.52,1344.35,1243.04,937.42,2.2,8.9,-1.5,7.0,11.3,10.4
2019-02-01,금요일,228769.0,2510.0,99.311,1704.92,1344.15,1242.99,937.15,0.4,5.5,-4.2,1.9,0.0,9.7
2019-02-02,토요일,180884.8,2251.0,99.311,1704.46,1344.21,1243.01,936.99,4.2,8.3,-1.3,2.5,0.0,9.6
2019-02-03,일요일,38867.0,2003.0,99.311,1704.9,1344.16,1242.9,936.84,11.6,14.9,7.4,9.9,21.4,7.5
2019-02-04,월요일,125378.2,2262.0,99.311,1703.97,1344.12,1242.77,936.68,6.8,10.5,3.4,4.1,0.0,7.1
2019-02-05,화요일,0.0,0.0,99.311,1704.97,1344.13,1242.71,936.56,8.0,13.0,2.5,2.8,0.0,10.5
2019-02-06,수요일,0.0,0.0,99.311,1704.17,1343.85,1242.41,936.45,10.5,15.5,6.6,5.4,0.0,8.9
2019-02-07,목요일,4415.0,2144.0,99.311,1705.06,1343.8,1242.24,936.39,8.3,13.4,1.5,6.6,0.0,11.9
2019-02-08,금요일,414279.0,2046.0,99.311,1703.18,1343.48,1242.17,936.5,3.2,9.0,-1.4,5.4,0.0,10.4
2019-02-09,토요일,297061.0,1967.0,99.311,1702.98,1343.19,1242.03,936.19,2.5,5.6,0.2,8.0,0.0,5.4
2019-02-10,일요일,0.0,0.0,99.311,1701.92,1343.13,1241.93,936.3,4.0,9.7,-1.3,7.0,0.0,11.0
2019-02-11,월요일,333265.0,2298.0,99.311,1702.42,1342.93,1241.92,936.17,2.9,6.8,0.0,3.5,0.0,6.8
2019-02-12,화요일,226713.2,2229.0,99.311,1702.03,1342.66,1241.75,936.19,4.0,9.4,-0.5,3.3,0.0,9.9
2019-02-13,수요일,212541.5,2370.0,99.311,1701.98,1342.5,1241.58,936.05,4.6,9.0,1.2,2.3,0.0,7.8
2019-02-14,목요일,165771.0,2532.0,99.311,1702.06,1342.34,1241.53,936.0,5.2,11.3,2.0,5.9,0.0,9.3
2019-02-15,금요일,276142.9,2528.0,99.311,1701.61,1342.24,1241.52,935.83,6.3,8.8,4.0,8.4,1.3,4.800000000000001
2019-02-16,토요일,200831.3,2635.0,99.311,1702.11,1342.55,1241.71,935.72,3.2,7.5,0.4,5.9,0.0,7.1
2019-02-17,일요일,0.0,0.0,99.311,1702.59,1342.62,1241.69,935.7,3.2,9.5,-1.7,1.8,0.0,11.2
2019-02-18,월요일,324907.1,2716.0,99.311,1703.19,1342.75,1242.03,935.84,6.5,10.5,2.2,9.3,0.0,8.3
2019-02-19,화요일,196488.1,2536.0,99.311,1702.09,1342.87,1242.2,936.0,7.1,10.4,5.4,7.6,28.8,5.0
2019-02-20,수요일,198721.8,2684.0,99.311,1701.81,1342.97,1242.5,936.02,5.6,10.3,2.0,2.6,0.0,8.3
2019-02-21,목요일,171064.0,2970.0,99.311,1700.98,1343.19,1242.74,936.12,6.9,12.7,1.5,5.6,0.0,11.2
2019-02-22,금요일,280163.9,2884.0,99.311,1701.72,1343.7,1243.23,936.21,9.0,14.1,5.3,7.9,0.0,8.8
2019-02-23,토요일,249979.5,2863.0,99.311,1702.79,1344.3,1243.82,936.56,9.2,15.2,6.5,6.0,0.0,8.7
2019-02-24,일요일,0.0,0.0,99.311,1703.5,1344.64,1244.03,936.64,9.0,13.8,4.6,1.6,0.0,9.2
2019-02-25,월요일,363780.1,3013.0,99.311,1701.91,1345.21,1244.77,936.85,10.8,16.2,6.4,2.8,0.0,9.8
2019-02-26,화요일,237626.5,2860.0,99.311,1703.49,1345.97,1245.75,937.17,10.9,16.0,6.5,4.3,0.0,9.5
2019-02-27,수요일,296276.1,2991.0,99.311,1703.73,1346.57,1246.36,937.26,10.4,13.0,8.8,9.8,0.0,4.199999999999999
2019-02-28,목요일,209335.0,3024.0,99.311,1704.2,1347.17,1246.94,937.34,10.6,16.5,7.5,6.0,0.0,9.0
2019-03-01,금요일,346130.0,3100.0,99.121,1704.84,1348.52,1248.5,937.88,10.6,16.1,7.0,3.1,0.0,9.1
2019-03-02,토요일,332398.5,3075.0,99.121,1704.55,1349.01,1248.8,937.84,10.7,15.5,7.1,5.1,0.0,8.4
2019-03-03,일요일,0.0,0.0,99.121,1704.94,1349.18,1248.9,937.76,11.5,15.4,9.5,9.6,0.0,5.9
2019-03-04,월요일,450093.4,3212.0,99.121,1704.35,1349.54,1249.48,938.09,11.4,16.9,8.8,4.8,0.0,8.099999999999998
2019-03-05,화요일,308901.0,2941.0,99.121,1704.9,1350.21,1250.28,938.15,12.0,16.0,7.9,6.1,0.0,8.1
2019-03-06,수요일,347214.8,3066.0,99.121,1704.24,1350.83,1251.02,938.46,10.7,13.8,8.8,7.4,1.1,5.0
2019-03-07,목요일,272832.0,3126.0,99.121,1704.27,1351.77,1252.01,938.68,9.7,14.0,7.3,4.3,0.0,6.7
2019-03-08,금요일,420526.7,3010.0,99.121,1705.33,1353.58,1253.97,939.29,10.5,14.5,5.6,0.6,0.0,8.9
2019-03-09,토요일,368710.0,3097.0,99.121,1705.69,1354.89,1255.17,939.58,11.8,15.4,7.4,4.9,0.0,8.0
2019-03-10,일요일,0.0,0.0,99.121,1705.07,1355.69,1255.79,939.62,8.4,12.2,6.7,9.1,29.7,5.499999999999999
2019-03-11,월요일,421384.0,3320.0,99.121,1705.19,1356.86,1257.38,940.18,9.8,14.5,5.8,3.4,0.0,8.7
2019-03-12,화요일,355662.4,3263.0,99.121,1706.06,1358.93,1259.29,940.58,9.4,14.8,4.5,2.0,0.1,10.3
2019-03-13,수요일,359706.5,3285.0,99.121,1708.49,1361.38,1261.62,941.26,5.5,11.4,0.5,1.6,0.0,10.9
2019-03-14,목요일,265669.7,3336.0,99.121,1710.86,1363.69,1263.88,941.93,8.0,12.1,2.7,1.5,0.0,9.4
2019-03-15,금요일,380642.8,3424.0,99.121,1714.39,1366.83,1267.06,942.91,8.2,13.3,3.6,4.0,4.0,9.7
2019-03-16,토요일,367471.6,3395.0,99.121,1714.82,1369.55,1269.58,943.95,7.7,12.6,2.5,0.0,0.0,10.1
2019-03-17,일요일,0.0,0.0,99.121,1715.74,1370.93,1270.67,944.22,9.9,15.4,5.4,0.3,0.0,10.0
2019-03-18,월요일,472061.1,3499.0,99.121,1714.93,1372.96,1272.95,944.92,11.5,14.4,8.1,8.3,0.0,6.300000000000001
2019-03-19,화요일,334226.0,3410.0,99.121,1716.95,1375.77,1275.44,945.45,13.9,19.3,9.2,1.8,0.0,10.1
2019-03-20,수요일,393045.5,3420.0,99.121,1718.82,1378.03,1277.6,946.16,13.8,17.2,11.2,9.0,33.7,6.0
2019-03-21,목요일,300320.0,3436.0,99.121,1718.89,1379.83,1279.21,946.91,15.6,21.0,10.6,7.8,5.7,10.4
2019-03-22,금요일,460491.8,3285.0,99.121,1719.67,1381.85,1281.22,947.54,9.4,14.4,5.4,3.0,0.0,9.0
2019-03-23,토요일,434749.5,3302.0,99.121,1721.34,1383.83,1283.09,948.34,7.0,13.5,3.7,4.3,0.0,9.8
2019-03-24,일요일,0.0,0.0,99.121,1721.43,1384.72,1283.7,948.76,6.9,11.1,2.0,0.0,0.0,9.1
2019-03-25,월요일,609282.1,3282.0,99.121,1723.38,1386.32,1285.44,949.09,8.7,11.8,4.5,6.5,0.0,7.300000000000001
2019-03-26,화요일,424272.5,3156.0,99.121,1725.1,1388.31,1287.33,949.58,13.6,20.7,7.2,0.5,0.0,13.5
2019-03-27,수요일,442312.5,3193.0,99.121,1726.05,1389.97,1288.77,950.18,14.8,18.7,12.3,4.0,0.0,6.399999999999999
2019-03-28,목요일,334881.5,3405.0,99.121,1726.56,1391.43,1290.02,950.39,12.8,16.1,10.7,6.9,0.0,5.400000000000002
2019-03-29,금요일,482984.8,3390.0,99.121,1726.88,1392.77,1291.24,950.64,13.9,17.1,10.5,6.9,0.0,6.600000000000001
2019-03-30,토요일,479142.3,3545.0,99.121,1728.41,1393.96,1292.32,950.98,11.6,16.1,5.6,5.9,1.1,10.500000000000002
2019-03-31,일요일,0.0,0.0,99.121,1727.68,1394.19,1292.39,951.08,7.7,13.5,4.4,2.6,0.0,9.1
2019-04-01,월요일,660961.0,3509.0,99.481,1727.9,1396.21,1294.48,951.59,7.7,14.1,2.1,2.4,0.0,12.0
2019-04-02,화요일,455530.0,3219.0,99.481,1730.42,1398.26,1296.03,952.08,9.4,15.0,4.5,0.3,0.0,10.5
2019-04-03,수요일,481102.0,3154.0,99.481,1731.66,1399.91,1297.42,952.59,9.8,13.9,5.7,0.0,0.0,8.2
2019-04-04,목요일,360787.5,3375.0,99.481,1732.91,1401.33,1298.55,952.79,12.1,17.4,6.0,2.6,0.0,11.4
2019-04-05,금요일,497717.0,3305.0,99.481,1735.31,1402.73,1299.7,952.93,13.9,18.0,10.1,2.1,0.0,7.9
2019-04-06,토요일,510860.5,3370.0,99.481,1736.53,1404.24,1300.91,953.33,14.4,18.4,10.4,0.0,0.0,7.999999999999998
2019-04-07,일요일,0.0,0.0,99.481,1737.69,1405.01,1301.4,953.5,12.4,15.9,9.9,7.4,13.2,6.0
2019-04-08,월요일,643878.8,3514.0,99.481,1739.13,1406.37,1302.72,953.82,13.1,18.3,9.5,4.0,0.0,8.8
2019-04-09,화요일,466220.5,3296.0,99.481,1741.54,1408.14,1304.14,954.07,11.2,15.8,8.4,7.4,8.3,7.4
2019-04-10,수요일,540142.5,3174.0,99.481,1743.49,1409.99,1305.73,954.91,9.7,12.9,7.9,9.4,6.9,5.0
2019-04-11,목요일,392904.5,3251.0,99.481,1742.96,1411.96,1307.52,955.48,10.2,14.2,6.8,6.6,0.0,7.399999999999999
2019-04-12,금요일,504334.0,3217.0,99.481,1746.26,1414.21,1309.38,955.76,11.8,16.4,7.4,4.8,2.5,8.999999999999998
2019-04-13,토요일,486220.5,3220.0,99.481,1746.6,1416.7,1311.29,956.45,13.5,17.2,9.2,5.3,0.0,8.0
2019-04-14,일요일,0.0,0.0,99.481,1747.1,1417.96,1312.08,957.08,13.3,15.6,10.6,6.4,0.0,5.0
2019-04-15,월요일,697508.0,3090.0,99.481,1748.05,1420.05,1313.98,957.48,12.7,17.9,7.9,0.0,0.0,9.999999999999998
2019-04-16,화요일,423345.0,3007.0,99.481,1750.22,1423.2,1316.23,957.95,16.0,21.2,10.3,4.9,0.0,10.9
2019-04-17,수요일,538864.5,3010.0,99.481,1754.45,1425.97,1318.36,958.53,18.0,23.4,14.3,4.8,0.0,9.099999999999998
2019-04-18,목요일,389808.5,3213.0,99.481,1756.54,1428.32,1320.14,958.87,16.4,20.0,14.2,2.6,0.0,5.800000000000001
2019-04-19,금요일,573144.3,3230.0,99.481,1759.26,1431.07,1322.04,959.47,13.8,16.8,10.1,7.8,0.0,6.700000000000001
2019-04-20,토요일,591510.5,3053.0,99.481,1762.31,1433.69,1323.78,960.09,14.4,18.2,9.7,1.1,0.0,8.5
2019-04-21,일요일,0.0,0.0,99.481,1762.77,1435.18,1324.66,960.37,17.2,22.0,13.4,6.8,0.0,8.6
2019-04-22,월요일,838700.4,2801.0,99.481,1763.87,1437.68,1326.54,960.69,17.1,22.2,14.1,3.6,0.0,8.1
2019-04-23,화요일,614047.5,2454.0,99.481,1764.72,1440.95,1328.81,961.16,16.2,19.5,14.5,9.4,7.3,5.0
2019-04-24,수요일,651203.5,2244.0,99.481,1767.06,1444.26,1331.19,961.9,16.8,20.5,15.1,9.5,16.1,5.4
2019-04-25,목요일,492636.0,2235.0,99.481,1769.07,1447.0,1333.19,961.98,14.8,16.3,13.0,9.9,0.1,3.3000000000000007
2019-04-26,금요일,631840.3,2222.0,99.481,1770.48,1449.65,1335.14,962.93,11.3,13.1,8.5,9.5,5.3,4.6
2019-04-27,토요일,626191.0,1985.0,99.481,1773.19,1452.3,1336.99,963.64,12.1,16.3,8.1,4.8,0.0,8.200000000000001
2019-04-28,일요일,0.0,0.0,99.481,1774.1,1453.81,1337.81,964.25,13.2,16.9,10.7,7.5,0.0,6.199999999999999
2019-04-29,월요일,800633.0,2014.0,99.481,1776.48,1456.22,1339.93,964.85,13.0,13.8,12.1,9.9,25.3,1.700000000000001
2019-04-30,화요일,549006.0,1882.0,99.481,1778.1,1459.4,1342.35,965.5,15.6,18.9,13.1,8.3,0.0,5.799999999999999
2019-05-01,수요일,517597.9,2041.0,99.652,1779.74,1463.79,1345.64,966.24,17.0,20.8,14.3,7.0,0.0,6.5
2019-05-02,목요일,469413.5,2225.0,99.652,1781.4,1466.64,1347.81,967.0,17.6,21.7,14.8,0.0,0.0,6.899999999999999
2019-05-03,금요일,617690.2,2226.0,99.652,1783.32,1469.8,1350.07,967.65,19.1,23.1,15.3,0.0,0.0,7.800000000000001
2019-05-04,토요일,585534.0,2364.0,99.652,1785.34,1472.95,1352.51,968.18,19.1,23.6,15.1,3.9,0.0,8.500000000000002
2019-05-05,일요일,0.0,0.0,99.652,1786.14,1475.12,1354.14,968.42,19.6,23.9,15.4,5.5,0.0,8.499999999999998
2019-05-06,월요일,851099.5,2209.0,99.652,1787.3,1477.24,1355.76,968.64,16.6,21.3,12.8,4.3,0.0,8.5
2019-05-07,화요일,551900.0,2155.0,99.652,1806.56,1500.12,1373.41,969.49,15.2,20.0,11.0,0.9,0.0,9.0
2019-05-08,수요일,663739.0,2033.0,99.652,1814.07,1511.97,1382.32,970.81,17.3,21.6,12.9,6.0,0.0,8.700000000000001
2019-05-09,목요일,592664.0,2094.0,99.652,1817.27,1517.31,1386.25,971.42,18.6,22.9,16.0,5.1,0.0,6.899999999999999
2019-05-10,금요일,798235.5,1872.0,99.652,1820.15,1520.01,1388.26,971.85,19.0,23.8,16.0,4.8,0.0,7.800000000000001
2019-05-11,토요일,740586.0,1720.0,99.652,1820.45,1522.23,1389.84,971.98,19.5,24.4,14.3,1.9,0.0,10.099999999999998
2019-05-12,일요일,0.0,0.0,99.652,1821.37,1523.16,1390.35,972.18,20.2,25.8,15.9,2.4,0.0,9.9
2019-05-13,월요일,912934.2,1709.0,99.652,1822.35,1524.45,1391.37,972.46,17.8,20.7,14.8,6.8,0.0,5.899999999999999
2019-05-14,화요일,592726.3,1596.0,99.652,1823.11,1525.75,1392.22,972.61,20.5,24.7,17.2,5.0,0.0,7.5
2019-05-15,수요일,649484.0,1612.0,99.652,1823.33,1526.59,1392.8,972.91,21.6,25.7,18.7,5.8,0.0,7.0
2019-05-16,목요일,585971.5,1548.0,99.652,1823.69,1527.6,1393.38,973.34,21.7,26.7,18.0,5.0,0.0,8.7
2019-05-17,금요일,698462.5,1487.0,99.652,1824.71,1528.69,1394.0,973.47,21.1,23.7,17.8,7.5,0.0,5.899999999999999
2019-05-18,토요일,633477.0,1405.0,99.652,1826.96,1529.81,1394.73,973.89,17.7,20.4,16.5,9.8,37.1,3.899999999999999
2019-05-19,일요일,0.0,0.0,99.652,1827.84,1530.36,1394.95,974.03,19.4,21.9,18.0,10.0,8.4,3.899999999999999
2019-05-20,월요일,966384.6,1335.0,99.652,1827.93,1531.06,1395.46,974.2,19.0,23.3,14.1,6.3,1.1,9.2
2019-05-21,화요일,666712.5,1328.0,99.652,1830.24,1532.46,1396.34,974.57,17.9,22.3,12.2,0.3,0.0,10.1
2019-05-22,수요일,713011.0,1327.0,99.652,1831.33,1533.5,1397.07,974.72,19.7,24.6,15.8,0.0,0.0,8.8
2019-05-23,목요일,601225.0,1397.0,99.652,1833.34,1534.24,1397.46,975.18,19.3,26.1,16.2,0.8,0.0,9.900000000000002
2019-05-24,금요일,656524.5,1335.0,99.652,1833.5,1534.9,1397.98,975.3,20.9,25.4,16.2,0.0,0.0,9.2
2019-05-25,토요일,545038.5,1339.0,99.652,1833.97,1535.24,1398.06,975.53,23.4,30.1,19.2,7.3,0.0,10.900000000000002
2019-05-26,일요일,0.0,0.0,99.652,1833.52,1535.43,1398.08,975.28,22.0,25.7,18.5,7.0,0.0,7.199999999999999
2019-05-27,월요일,794175.1,1315.0,99.652,1833.37,1535.83,1398.33,975.29,19.3,20.9,18.4,9.9,28.4,2.5
2019-05-28,화요일,482576.5,1403.0,99.652,1833.67,1536.22,1398.58,975.52,18.0,22.5,15.1,7.1,0.0,7.4
2019-05-29,수요일,670436.0,1438.0,99.652,1833.0,1536.97,1399.11,975.64,20.6,25.4,14.0,0.8,0.0,11.4
2019-05-30,목요일,592521.0,1440.0,99.652,1833.0,1537.08,1399.07,975.62,22.5,26.9,17.8,6.5,0.0,9.099999999999998
2019-05-31,금요일,705625.0,1481.0,99.652,1832.96,1536.98,1398.94,975.63,18.4,22.9,14.9,5.8,1.1,7.999999999999998
2019-06-01,토요일,634546.0,1493.0,99.491,1833.09,1536.66,1398.53,975.67,19.8,24.8,16.2,8.5,0.0,8.600000000000001
2019-06-02,일요일,0.0,0.0,99.491,1833.03,1536.53,1398.21,975.74,20.9,24.6,17.4,5.9,0.0,7.200000000000003
2019-06-03,월요일,946945.5,1378.0,99.491,1832.93,1536.17,1397.94,975.88,21.3,25.6,17.4,2.0,0.0,8.200000000000003
2019-06-04,화요일,587259.0,1360.0,99.491,1831.41,1535.22,1397.12,976.1,23.4,26.5,19.2,0.0,0.0,7.300000000000001
2019-06-05,수요일,570990.0,1416.0,99.491,1830.44,1534.24,1396.05,975.82,23.9,29.7,20.4,1.6,0.0,9.3
2019-06-06,목요일,464944.0,1431.0,99.491,1828.62,1533.18,1395.01,975.62,22.1,27.0,17.8,7.1,28.0,9.2
2019-06-07,금요일,569741.0,1404.0,99.491,1828.4,1532.57,1394.4,975.45,18.7,20.0,16.8,10.0,45.7,3.1999999999999997
2019-06-08,토요일,586256.0,1412.0,99.491,1827.62,1531.58,1393.39,975.47,19.1,22.2,17.0,7.1,0.0,5.199999999999999
2019-06-09,일요일,0.0,0.0,99.491,1828.13,1531.0,1392.79,975.36,18.5,22.1,16.4,5.9,0.0,5.700000000000003
2019-06-10,월요일,1020221.0,1307.0,99.491,1827.39,1530.06,1391.97,975.5,18.8,22.7,15.8,6.3,0.0,6.899999999999999
2019-06-11,화요일,687817.0,1313.0,99.491,1825.2,1528.0,1389.95,975.64,18.5,22.1,16.1,7.5,0.0,6.0
2019-06-12,수요일,667350.0,1232.0,99.491,1823.25,1525.89,1387.9,975.03,19.1,22.3,16.9,4.8,0.0,5.400000000000002
2019-06-13,목요일,548245.5,1324.0,99.491,1821.6,1523.36,1385.59,974.82,19.6,23.0,15.5,3.5,0.0,7.5
2019-06-14,금요일,581142.0,1272.0,99.491,1819.2,1520.9,1383.07,974.78,19.6,23.7,17.2,9.6,9.2,6.5
2019-06-15,토요일,588583.5,1250.0,99.491,1817.2,1518.33,1380.58,974.17,20.6,25.3,17.2,7.5,1.0,8.100000000000001
2019-06-16,일요일,0.0,0.0,99.491,1816.63,1517.3,1379.44,973.75,20.1,23.4,17.7,5.9,0.0,5.699999999999999
2019-06-17,월요일,825513.0,1239.0,99.491,1815.44,1515.21,1377.66,973.19,20.8,24.6,17.6,7.0,0.0,7.0
2019-06-18,화요일,614593.5,1238.0,99.491,1812.9,1512.45,1374.82,972.71,21.7,24.8,19.5,8.6,0.2,5.300000000000001
2019-06-19,수요일,630099.0,1195.0,99.491,1811.89,1509.96,1372.43,972.48,23.4,27.3,19.3,4.4,0.0,8.0
2019-06-20,목요일,555138.0,1192.0,99.491,1810.04,1507.74,1370.24,972.15,24.3,27.5,21.6,3.4,0.0,5.899999999999999
2019-06-21,금요일,653307.0,1162.0,99.491,1808.99,1505.8,1368.32,971.86,23.3,26.8,21.0,5.3,0.0,5.800000000000001
2019-06-22,토요일,603513.0,1034.0,99.491,1808.41,1504.13,1366.55,971.5,21.3,25.0,19.1,6.1,0.0,5.899999999999999
2019-06-23,일요일,0.0,0.0,99.491,1807.11,1503.57,1365.85,971.11,20.9,24.8,18.4,5.0,0.0,6.400000000000002
2019-06-24,월요일,824705.0,1036.0,99.491,1806.98,1502.41,1364.73,971.22,20.9,24.5,18.0,2.1,0.0,6.5
